DATAFLOW,MEASURE: Type of Visa,MIGRATIONTYPE: Migration Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,REPYEAREND: Reporting Year End Day
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2006,19890,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2007,24350,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2008,33800,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2009,36410,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2010,26240,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2011,30210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2012,39980,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2013,38530,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2014,31320,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2015,29190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2016,28600,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2017,26970,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2018,24900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2019,29120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2020,30680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2021,3000,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,5: Western Australia,A: Annual,2022,16200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2005,4130,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2006,5600,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2007,7220,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2008,8450,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2009,8270,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2010,5940,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2011,8380,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2012,9070,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2013,8060,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2014,7180,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2015,7570,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2016,7670,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2017,9040,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2018,7620,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2019,9240,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2020,5850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2021,1400,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),5: Temporary visa - Temporary work (skilled),1: NOM arrivals,2: Victoria,A: Annual,2022,5750,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2005,7270,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2006,7170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2007,7940,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2008,10230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2009,8910,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2010,9430,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2011,9780,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2012,10740,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2013,11530,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2014,11970,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2015,14730,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2016,19190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2017,22590,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2018,25930,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2019,29110,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2020,38240,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2021,1480,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,2: Victoria,A: Annual,2022,12710,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2005,1680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2006,1410,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2007,1230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2008,1020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2009,900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2010,660,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2011,780,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2012,960,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2013,960,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2014,980,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2015,850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2016,1020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2017,910,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2018,950,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2019,1130,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2020,1490,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2021,890,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),8: Temporary visa - Other temporary visas,1: NOM arrivals,5: Western Australia,A: Annual,2022,2440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2005,29830,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2006,31440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2007,31990,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2008,31760,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2009,32510,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2010,28670,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2011,26510,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2012,26180,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2013,26850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2014,30750,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2015,30850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2016,30340,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2017,40250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2018,31680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2019,30750,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2020,25670,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2021,18040,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,1: New South Wales,A: Annual,2022,24280,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2005,350,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2006,400,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2007,440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2008,410,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2009,510,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2010,490,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2011,500,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2012,580,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2013,540,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2014,550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2015,520,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2016,440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2017,450,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2018,460,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2019,370,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2020,330,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2021,250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2022,440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2005,37330,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2006,38760,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2007,44420,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2008,51680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2009,46890,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2010,38630,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2011,53610,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2012,61070,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2013,54120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2014,37770,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2015,31750,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2016,33700,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2017,32330,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2018,30380,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2019,30540,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2020,22220,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2021,16950,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,AUS: Australia,A: Annual,2022,23230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2005,1790,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2006,1900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2007,1930,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2008,2120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2009,2220,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2010,2280,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2011,1930,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2012,2400,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2013,2210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2014,2050,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2015,2140,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2016,2450,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2017,2380,PSNS: Persons,,,30-6: Year Ending 30 June
